Electricity Generation	hydropower	GWh	2023	  4,214,145.3 	1280879.20	224508.58	116920.01	619247.04	271701.95	187112.87	553172.48	719217.51	127434.93	113950.76																																																																																																																																																																																																																																																																
Electricity Generation	hydropower	GWh	2024	  4,366,665.8 	1310799.71	239717.02	122426.44	668149.33	275309.16	201328.44	557847.29	735467.41	141223.99	114397.06																																																																																																																																																																																																																																																																
Electricity Generation	hydropower	GWh	2025	  4,548,891.8 	1379484.91	293224.42	124361.35	672542.39	276238.00	210141.04	557433.91	753641.09	167051.41	114773.27																																																																																																																																																																																																																																																																
Electricity Generation	hydropower	GWh	2026	  4,749,966.9 	1452983.66	341648.63	126216.64	680190.06	284449.85	223393.42	546637.32	774562.68	198556.87	121327.78																																																																																																																																																																																																																																																																
Electricity Generation	hydropower	GWh	2027	  4,999,351.2 	1503586.59	364468.06	137553.72	680575.90	326549.30	252419.43	584039.90	801082.37	218955.82	130120.09																																																																																																																																																																																																																																																																
Electricity Generation	hydropower	GWh	2028	  5,133,247.2 	1541975.46	377186.32	142400.38	686374.34	335398.12	271017.43	592635.12	819113.25	232143.33	135003.43																																																																																																																																																																																																																																																																
Electricity Generation	hydropower	GWh	2029	  5,248,039.3 	1556689.48	425284.41	150076.11	693897.16	339524.24	278619.02	590796.08	826861.33	248955.17	137336.33																																																																																																																																																																																																																																																																
Electricity Generation	hydropower	GWh	2030	  5,359,546.8 	1575362.83	459128.43	156397.09	702452.65	344274.40	295678.00	588855.51	829764.15	265600.51	142033.24																																																																																																																																																																																																																																																																
Electricity Generation	nuclear	GWh	2017	  2,668,332.7 	297815.22	52765.53	13627.57	956000.21	251809.91	2532.92	829984.53	34545.27	14760.21	214491.31																																																																																																																																																																																																																																																																
Electricity Generation	nuclear	GWh	2018	  2,777,079.0 	340628.39	56751.48	7076.54	958705.74	289015.34	0.00	852444.69	35565.45	14019.74	222871.62																																																																																																																																																																																																																																																																
Electricity Generation	nuclear	GWh	2019	  2,651,187.7 	361269.63	49861.58	6179.68	896172.85	285954.18	0.00	803297.43	34031.71	13602.57	200818.11																																																																																																																																																																																																																																																																
Electricity Generation	nuclear	GWh	2020	  2,559,101.5 	375089.41	48835.25	7354.03	882085.44	283138.59	0.00	721261.51	34121.05	11615.60	195600.59																																																																																																																																																																																																																																																																
Electricity Generation	nuclear	GWh	2021	  2,710,433.0 	373846.41	46970.04	16242.10	890641.12	253381.32	0.00	840904.55	40710.63	11946.59	235790.25																																																																																																																																																																																																																																																																
Electricity Generation	nuclear	GWh	2022	  2,448,740.2 	374713.18	63988.76	18618.16	858780.41	225449.20	0.00	646094.19	31352.29	10099.09	219644.92																																																																																																																																																																																																																																																																
Electricity Generation	nuclear	GWh	2023	  2,668,388.7 	389514.16	64590.66	32513.81	821990.51	282265.06	0.00	810683.30	33747.20	12096.95	220987.01																																																																																																																																																																																																																																																																
Electricity Generation	nuclear	GWh	2024	  2,633,443.7 	392120.38	65516.17	34145.56	826702.85	285891.06	0.00	758066.37	33738.28	12089.23	225173.80																																																																																																																																																																																																																																																																
